COUNTRY_NAME,YEAR,SUM(F.CO2)
"Palestine,Stateof",,"394,464081"
"Palestine,Stateof",2000,"12,3558198"
"Palestine,Stateof",1990,"9,83368594"
"Palestine,Stateof",1991,"9,67250602"
"Palestine,Stateof",1992,"9,60981125"
"Palestine,Stateof",1993,"9,37681589"
"Palestine,Stateof",1994,"9,27873494"
"Palestine,Stateof",1995,"8,66373286"
"Palestine,Stateof",1996,"9,07395065"
"Palestine,Stateof",1997,"7,22589019"
"Palestine,Stateof",1998,"11,6927835"
"Palestine,Stateof",1999,"10,5135352"
"Palestine,Stateof",2001,"9,77718427"
"Palestine,Stateof",2002,"8,19510533"
"Palestine,Stateof",2003,"8,9163288"
"Palestine,Stateof",2004,"15,0265182"
"Palestine,Stateof",2005,"18,3838784"
"Palestine,Stateof",2006,"14,8387051"
"Palestine,Stateof",2007,"14,8416328"
"Palestine,Stateof",2008,"12,7682911"
"Palestine,Stateof",2009,"12,6650277"
"Palestine,Stateof",2010,"12,0336391"
"Palestine,Stateof",2011,"12,9900143"
"Palestine,Stateof",2012,"12,4391588"
"Palestine,Stateof",2013,"13,4944248"
"Palestine,Stateof",2014,"15,3685139"
"Palestine,Stateof",2015,"15,9208119"
"Palestine,Stateof",2016,"16,7308432"
"Palestine,Stateof",2017,"16,5231618"
"Palestine,Stateof",2018,"14,5925368"
"Palestine,Stateof",2019,"14,3857776"
"Palestine,Stateof",2020,"13,6376307"
"Palestine,Stateof",2021,"13,6376307"
TrinidadandTobago,,"19142,8766"
TrinidadandTobago,2000,"458,185554"
TrinidadandTobago,1990,"333,751093"
TrinidadandTobago,1991,"331,328457"
TrinidadandTobago,1992,"370,723298"
TrinidadandTobago,1993,"336,011116"
TrinidadandTobago,1994,"326,990204"
TrinidadandTobago,1995,"314,979429"
TrinidadandTobago,1996,"396,351951"
TrinidadandTobago,1997,"391,658676"
TrinidadandTobago,1998,"375,696504"
TrinidadandTobago,1999,"426,561851"
TrinidadandTobago,2001,"501,454509"
TrinidadandTobago,2002,"537,254788"
TrinidadandTobago,2003,"603,027675"
TrinidadandTobago,2004,"606,003614"
TrinidadandTobago,2005,"702,396448"
TrinidadandTobago,2006,"781,495531"
TrinidadandTobago,2007,"829,706577"
TrinidadandTobago,2008,"805,129473"
TrinidadandTobago,2009,"803,439395"
TrinidadandTobago,2010,"848,533784"
TrinidadandTobago,2011,"838,452961"
TrinidadandTobago,2012,"813,001006"
TrinidadandTobago,2013,"801,993938"
TrinidadandTobago,2014,"816,434604"
TrinidadandTobago,2015,"790,263937"
TrinidadandTobago,2016,"697,79378"
TrinidadandTobago,2017,"692,713822"
TrinidadandTobago,2018,"698,934772"
TrinidadandTobago,2019,"694,697317"
TrinidadandTobago,2020,"608,955275"
TrinidadandTobago,2021,"608,955275"
SyrianArabRepublic,,"2011,74692"
SyrianArabRepublic,2000,"73,8260936"
SyrianArabRepublic,1990,"71,4345962"
SyrianArabRepublic,1991,"79,0314092"
SyrianArabRepublic,1992,"77,4573023"
SyrianArabRepublic,1993,"80,0083037"
SyrianArabRepublic,1994,"79,4641272"
SyrianArabRepublic,1995,"68,927744"
SyrianArabRepublic,1996,"68,8439084"
SyrianArabRepublic,1997,"71,7660179"
SyrianArabRepublic,1998,"76,5501608"
SyrianArabRepublic,1999,"77,5904811"
SyrianArabRepublic,2001,"68,9084422"
SyrianArabRepublic,2002,"53,9985643"
SyrianArabRepublic,2003,"73,8413665"
SyrianArabRepublic,2004,"67,8283975"
SyrianArabRepublic,2005,"65,2005296"
SyrianArabRepublic,2006,"66,5396313"
SyrianArabRepublic,2007,"79,3458017"
SyrianArabRepublic,2008,"77,673144"
SyrianArabRepublic,2009,"69,6738682"
SyrianArabRepublic,2010,"68,2127102"
SyrianArabRepublic,2011,"65,7833683"
SyrianArabRepublic,2012,"55,460012"
SyrianArabRepublic,2013,"41,9649328"
SyrianArabRepublic,2014,"39,5596298"
SyrianArabRepublic,2015,"37,555808"
SyrianArabRepublic,2016,"39,9589249"
SyrianArabRepublic,2017,"44,9950917"
SyrianArabRepublic,2018,"43,0079403"
SyrianArabRepublic,2019,"43,5971244"
SyrianArabRepublic,2020,"41,8707456"
SyrianArabRepublic,2021,"41,8707456"
UnitedArabEmirates,,"18740,6716"
UnitedArabEmirates,2000,"856,042542"
UnitedArabEmirates,1990,"678,664123"
UnitedArabEmirates,1991,"702,144642"
UnitedArabEmirates,1992,"675,228446"
UnitedArabEmirates,1993,"724,102048"
UnitedArabEmirates,1994,"759,4694"
UnitedArabEmirates,1995,"695,748481"
UnitedArabEmirates,1996,"687,873544"
UnitedArabEmirates,1997,"656,750826"
UnitedArabEmirates,1998,"688,315926"
UnitedArabEmirates,1999,"627,454439"
UnitedArabEmirates,2001,"730,968635"
UnitedArabEmirates,2002,"577,431896"
UnitedArabEmirates,2003,"682,892036"
UnitedArabEmirates,2004,"659,505232"
UnitedArabEmirates,2005,"598,807774"
UnitedArabEmirates,2006,"551,246053"
UnitedArabEmirates,2007,"518,466525"
UnitedArabEmirates,2008,"521,232749"
UnitedArabEmirates,2009,"501,680709"
UnitedArabEmirates,2010,"507,008992"
UnitedArabEmirates,2011,"517,705002"
UnitedArabEmirates,2012,"529,13675"
UnitedArabEmirates,2013,"535,922791"
UnitedArabEmirates,2014,"525,955975"
UnitedArabEmirates,2015,"561,162746"
UnitedArabEmirates,2016,"550,370068"
UnitedArabEmirates,2017,"427,0965"
UnitedArabEmirates,2018,"384,26977"
UnitedArabEmirates,2019,"378,736832"
UnitedArabEmirates,2020,"364,640062"
UnitedArabEmirates,2021,"364,640062"
SaintKittsandNevis,,"3050,57735"
SaintKittsandNevis,2000,"93,7750147"
SaintKittsandNevis,1990,"63,3458357"
SaintKittsandNevis,1991,"63,1575819"
SaintKittsandNevis,1992,"64,8224685"
SaintKittsandNevis,1993,"66,2676553"
SaintKittsandNevis,1994,"69,7272749"
SaintKittsandNevis,1995,"73,1511147"
SaintKittsandNevis,1996,"74,5285462"
SaintKittsandNevis,1997,"80,0298689"
SaintKittsandNevis,1998,"83,4150066"
SaintKittsandNevis,1999,"88,7164672"
SaintKittsandNevis,2001,"94,640687"
SaintKittsandNevis,2002,"105,139821"
SaintKittsandNevis,2003,"103,804486"
SaintKittsandNevis,2004,"110,099301"
SaintKittsandNevis,2005,"101,343236"
SaintKittsandNevis,2006,"102,166924"
SaintKittsandNevis,2007,"108,592239"
SaintKittsandNevis,2008,"107,675003"
SaintKittsandNevis,2009,"110,372641"
SaintKittsandNevis,2010,"107,641586"
SaintKittsandNevis,2011,"112,037535"
SaintKittsandNevis,2012,"105,762223"
SaintKittsandNevis,2013,"106,574477"
SaintKittsandNevis,2014,"109,109387"
SaintKittsandNevis,2015,"109,915435"
SaintKittsandNevis,2016,"110,71845"
SaintKittsandNevis,2017,"111,512729"
SaintKittsandNevis,2018,"112,35026"
SaintKittsandNevis,2019,"108,866214"
SaintKittsandNevis,2020,"95,658941"
SaintKittsandNevis,2021,"95,658941"
SaoTomeandPrincipe,,"365,192579"
SaoTomeandPrincipe,2000,"8,03565252"
SaoTomeandPrincipe,1990,"9,58961153"
SaoTomeandPrincipe,1991,"9,37361016"
SaoTomeandPrincipe,1992,"9,17647058"
SaoTomeandPrincipe,1993,"8,99693064"
SaoTomeandPrincipe,1994,"8,83253107"
SaoTomeandPrincipe,1995,"8,68154134"
SaoTomeandPrincipe,1996,"8,54347339"
SaoTomeandPrincipe,1997,"8,41604335"
SaoTomeandPrincipe,1998,"8,29296036"
SaoTomeandPrincipe,1999,"8,16787774"
SaoTomeandPrincipe,2001,"8,5047425"
SaoTomeandPrincipe,2002,"9,54224909"
SaoTomeandPrincipe,2003,"10,5232058"
SaoTomeandPrincipe,2004,"11,4397965"
SaoTomeandPrincipe,2005,"11,7268848"
SaoTomeandPrincipe,2006,"12,5093734"
SaoTomeandPrincipe,2007,"12,1619242"
SaoTomeandPrincipe,2008,"11,8193548"
SaoTomeandPrincipe,2009,"12,4997157"
SaoTomeandPrincipe,2010,"13,163269"
SaoTomeandPrincipe,2011,"12,8670092"
SaoTomeandPrincipe,2012,"14,9359886"
SaoTomeandPrincipe,2013,"15,1069047"
SaoTomeandPrincipe,2014,"14,3771682"
SaoTomeandPrincipe,2015,"14,5505235"
SaoTomeandPrincipe,2016,"14,7122184"
SaoTomeandPrincipe,2017,"14,8620158"
SaoTomeandPrincipe,2018,"15,000853"
SaoTomeandPrincipe,2019,"14,0904695"
SaoTomeandPrincipe,2020,"12,3461049"
SaoTomeandPrincipe,2021,"12,3461049"
BosniaandHerzegovina,,"3444,55456"
BosniaandHerzegovina,2000,"87,6665878"
BosniaandHerzegovina,1990,"103,853209"
BosniaandHerzegovina,1991,"74,8856286"
BosniaandHerzegovina,1992,"85,1951826"
BosniaandHerzegovina,1993,"74,0228153"
BosniaandHerzegovina,1994,"19,5400816"
BosniaandHerzegovina,1995,"21,3233047"
BosniaandHerzegovina,1996,"27,0288291"
BosniaandHerzegovina,1997,"53,740749"
BosniaandHerzegovina,1998,"67,8070565"
BosniaandHerzegovina,1999,"66,2505336"
BosniaandHerzegovina,2001,"84,757338"
BosniaandHerzegovina,2002,"90,4781551"
BosniaandHerzegovina,2003,"91,594512"
BosniaandHerzegovina,2004,"98,5868422"
BosniaandHerzegovina,2005,"102,276267"
BosniaandHerzegovina,2006,"110,819711"
BosniaandHerzegovina,2007,"111,455501"
BosniaandHerzegovina,2008,"127,589724"
BosniaandHerzegovina,2009,"131,932168"
BosniaandHerzegovina,2010,"136,958746"
BosniaandHerzegovina,2011,"155,761798"
BosniaandHerzegovina,2012,"147,357816"
BosniaandHerzegovina,2013,"147,694663"
BosniaandHerzegovina,2014,"133,104315"
BosniaandHerzegovina,2015,"129,193748"
BosniaandHerzegovina,2016,"154,038696"
BosniaandHerzegovina,2017,"156,244814"
BosniaandHerzegovina,2018,"159,389878"
BosniaandHerzegovina,2019,"180,649985"
BosniaandHerzegovina,2020,"156,677951"
BosniaandHerzegovina,2021,"156,677951"
CentralAfricanRepublic,,"40,1725551"
CentralAfricanRepublic,2000,"1,54597248"
CentralAfricanRepublic,1990,"1,56651823"
CentralAfricanRepublic,1991,"1,58857241"
CentralAfricanRepublic,1992,"1,57492001"
CentralAfricanRepublic,1993,"1,55889946"
CentralAfricanRepublic,1994,"1,59884402"
CentralAfricanRepublic,1995,"1,55536303"
CentralAfricanRepublic,1996,"1,54168102"
CentralAfricanRepublic,1997,"1,52937888"
CentralAfricanRepublic,1998,"1,5181045"
CentralAfricanRepublic,1999,"1,55702592"
CentralAfricanRepublic,2001,"1,58294774"
CentralAfricanRepublic,2002,"1,5264294"
CentralAfricanRepublic,2003,"1,38205356"
CentralAfricanRepublic,2004,"1,3324057"
CentralAfricanRepublic,2005,"1,28475216"
CentralAfricanRepublic,2006,"1,3239409"
CentralAfricanRepublic,2007,"1,31965382"
CentralAfricanRepublic,2008,"0,92599603"
CentralAfricanRepublic,2009,"0,89202732"
CentralAfricanRepublic,2010,"0,92208204"
CentralAfricanRepublic,2011,"1,01493742"
CentralAfricanRepublic,2012,"1,0307239"
CentralAfricanRepublic,2013,"0,63265186"
CentralAfricanRepublic,2014,"0,66975869"
CentralAfricanRepublic,2015,"0,95900222"
CentralAfricanRepublic,2016,"1,04648933"
CentralAfricanRepublic,2017,"1,12887163"
CentralAfricanRepublic,2018,"1,13067809"
CentralAfricanRepublic,2019,"1,06435471"
CentralAfricanRepublic,2020,"0,93375934"
CentralAfricanRepublic,2021,"0,93375934"
SaintVincentandtheGrenadines,,"1328,153"
SaintVincentandtheGrenadines,2000,"32,6341572"
SaintVincentandtheGrenadines,1990,"17,9988835"
SaintVincentandtheGrenadines,1991,"18,7660332"
SaintVincentandtheGrenadines,1992,"18,7357851"
SaintVincentandtheGrenadines,1993,"22,7908139"
SaintVincentandtheGrenadines,1994,"26,8557097"
SaintVincentandtheGrenadines,1995,"28,4885454"
SaintVincentandtheGrenadines,1996,"29,3176261"
SaintVincentandtheGrenadines,1997,"29,3396358"
SaintVincentandtheGrenadines,1998,"35,8928025"
SaintVincentandtheGrenadines,1999,"36,7222851"
SaintVincentandtheGrenadines,2001,"39,9362349"
SaintVincentandtheGrenadines,2002,"41,4871828"
SaintVincentandtheGrenadines,2003,"43,8365674"
SaintVincentandtheGrenadines,2004,"48,6228251"
SaintVincentandtheGrenadines,2005,"48,5771632"
SaintVincentandtheGrenadines,2006,"47,7732659"
SaintVincentandtheGrenadines,2007,"51,8623638"
SaintVincentandtheGrenadines,2008,"48,676206"
SaintVincentandtheGrenadines,2009,"61,7159955"
SaintVincentandtheGrenadines,2010,"48,7382569"
SaintVincentandtheGrenadines,2011,"47,8998486"
SaintVincentandtheGrenadines,2012,"51,0897773"
SaintVincentandtheGrenadines,2013,"48,5735855"
SaintVincentandtheGrenadines,2014,"55,7378676"
SaintVincentandtheGrenadines,2015,"51,5630154"
SaintVincentandtheGrenadines,2016,"53,0214966"
SaintVincentandtheGrenadines,2017,"47,2408424"
SaintVincentandtheGrenadines,2018,"52,6597164"
SaintVincentandtheGrenadines,2019,"51,2231777"
SaintVincentandtheGrenadines,2020,"45,187669"
SaintVincentandtheGrenadines,2021,"45,187669"
TheDemocraticRepublicoftheCongo,,"30,4333212"
TheDemocraticRepublicoftheCongo,2000,"0,45483802"
TheDemocraticRepublicoftheCongo,1990,"2,94625946"
TheDemocraticRepublicoftheCongo,1991,"2,09373648"
TheDemocraticRepublicoftheCongo,1992,"1,80524335"
TheDemocraticRepublicoftheCongo,1993,"1,64611174"
TheDemocraticRepublicoftheCongo,1994,"1,01251646"
TheDemocraticRepublicoftheCongo,1995,"1,21430911"
TheDemocraticRepublicoftheCongo,1996,"1,29723986"
TheDemocraticRepublicoftheCongo,1997,"1,02697915"
TheDemocraticRepublicoftheCongo,1998,"0,88588694"
TheDemocraticRepublicoftheCongo,1999,"0,68859466"
TheDemocraticRepublicoftheCongo,2001,"0,38147914"
TheDemocraticRepublicoftheCongo,2002,"0,4090884"
TheDemocraticRepublicoftheCongo,2003,"0,48405482"
TheDemocraticRepublicoftheCongo,2004,"0,51980746"
TheDemocraticRepublicoftheCongo,2005,"0,63300955"
TheDemocraticRepublicoftheCongo,2006,"0,65843218"
TheDemocraticRepublicoftheCongo,2007,"0,6965515"
TheDemocraticRepublicoftheCongo,2008,"0,71927066"
TheDemocraticRepublicoftheCongo,2009,"0,65103168"
TheDemocraticRepublicoftheCongo,2010,"0,72928733"
TheDemocraticRepublicoftheCongo,2011,"0,87705588"
TheDemocraticRepublicoftheCongo,2012,"0,81933624"
TheDemocraticRepublicoftheCongo,2013,"1,18976203"
TheDemocraticRepublicoftheCongo,2014,"1,50664831"
TheDemocraticRepublicoftheCongo,2015,"0,87907668"
TheDemocraticRepublicoftheCongo,2016,"0,61351613"
TheDemocraticRepublicoftheCongo,2017,"0,72941647"
TheDemocraticRepublicoftheCongo,2018,"0,79355674"
TheDemocraticRepublicoftheCongo,2019,"0,7435278"
TheDemocraticRepublicoftheCongo,2020,"0,66384847"
TheDemocraticRepublicoftheCongo,2021,"0,66384847"
